0.000000000000000000e+00,8.271812080536910798e+03,1.105498645943720476e+03
7.638888888888868678e+01,7.013422818791945247e+03,9.556105027669855190e+02
1.875000000000000000e+02,5.352348993288589554e+03,7.338985046508914820e+02
3.194444444444443434e+02,3.187919463087248005e+03,4.311786176851528580e+02
4.444444444444447981e+02,1.476510067114093545e+03,2.048746026139160676e+02
5.486111111111108585e+02,4.530201342281870893e+02,3.922053455787136045e+02
